date,time,lat,lon,depth,ML,nstn,dmin,gap,trms,ERH,ERZ,fixed,nph,quality
2020-07-07,08:03:06.61,23.0513,120.8363,5.07,4.02,99,14.10,25,0.37,0.10,0.20,F,266,C
2020-07-08,16:54:32.92,23.2470,121.2748,23.21,4.63,99,5.70,38,0.47,0.10,0.10,F,284,B
2020-07-09,03:24:23.31,24.1503,121.6765,29.38,4.93,99,5.50,66,0.32,0.10,0.10,F,270,B
2020-07-09,04:12:03.33,24.1542,121.6703,28.74,4.74,99,4.80,69,0.36,0.10,0.10,F,279,B
2020-07-12,02:09:44.11,24.0347,121.5473,45.33,4.15,99,7.80,75,0.33,0.20,0.20,F,236,B
2020-07-12,04:06:08.61,24.8535,122.8762,127.90,5.10,99,44.60,119,0.25,0.20,0.10,F,320,B
2020-07-12,09:29:24.55,21.1052,121.6208,101.74,4.73,99,99.40,219,0.39,0.40,0.30,F,261,D
2020-07-14,20:40:50.86,24.4570,121.7175,38.23,4.04,99,4.70,33,0.29,0.10,0.10,F,237,B
2020-07-18,12:30:48.98,24.0385,122.3988,25.51,4.49,99,12.40,139,0.42,0.20,0.10,F,263,C
2020-07-19,21:06:14.50,23.9535,120.6492,26.20,4.01,99,6.00,17,0.27,0.10,0.10,F,241,B
2020-07-25,21:33:58.94,24.0193,120.7510,25.61,4.18,99,6.00,19,0.23,0.10,0.10,F,294,B
2020-07-26,12:52:29.81,24.2552,122.4215,53.59,6.24,99,18.20,120,0.29,0.20,0.10,F,357,B
2020-07-27,14:12:55.83,21.7733,121.0960,14.15,4.13,75,28.50,226,0.31,0.30,0.40,F,97,D
2020-07-27,22:08:14.61,25.0348,121.6677,137.30,4.27,99,10.00,51,0.34,0.30,0.20,F,227,B
2020-07-28,02:36:07.89,25.0652,122.6675,142.04,4.15,91,68.20,190,0.34,0.40,0.30,F,164,D
2020-07-31,22:52:50.26,21.1350,122.0517,192.41,4.13,78,107.50,296,0.50,1.00,0.70,F,156,D
2020-08-08,23:24:30.47,22.9813,121.0363,10.13,4.00,99,12.70,35,0.30,0.10,0.20,F,259,B
2020-08-09,22:14:29.39,22.1687,121.7015,124.78,4.13,99,20.60,174,0.30,0.30,0.20,F,226,C
2020-08-11,01:01:05.94,24.7175,121.9310,73.88,4.87,99,13.80,82,0.33,0.20,0.20,F,272,B
2020-08-11,05:29:56.37,21.7552,121.2017,47.39,4.66,99,39.00,232,0.32,0.20,0.20,F,193,D
2020-08-11,19:50:20.24,22.7818,121.3068,31.17,4.11,99,15.90,67,0.32,0.10,0.10,F,268,B
2020-08-11,23:07:26.06,24.2498,122.9355,38.81,4.90,99,25.20,193,0.48,0.30,0.30,F,213,D
2020-08-14,05:19:33.68,24.2742,122.7277,12.52,4.27,99,35.20,150,0.45,0.20,0.30,F,277,C
2020-08-15,06:58:23.49,24.4188,122.0853,41.99,4.02,99,4.40,82,0.35,0.20,0.20,F,195,B
2020-08-15,21:09:03.08,21.2995,121.8608,174.30,4.02,91,82.90,298,0.44,0.60,0.50,F,172,D
2020-08-16,19:44:23.93,24.0790,122.6538,20.34,4.40,99,95.50,226,0.50,0.50,0.60,F,302,D
2020-08-18,18:16:48.09,21.8497,119.7770,54.03,4.60,99,82.10,217,0.39,0.40,0.50,F,238,D
2020-08-19,00:33:01.77,23.2302,120.3875,10.99,4.55,99,11.30,27,0.28,0.10,0.10,F,259,B
2020-08-19,00:41:51.49,23.2267,120.3882,10.64,4.31,99,11.20,27,0.27,0.10,0.10,F,253,B
2020-08-19,03:13:31.86,23.2233,120.3908,10.89,4.75,99,10.90,27,0.29,0.10,0.10,F,260,B
2020-08-19,08:17:18.96,22.6208,121.0015,7.48,4.29,99,4.90,59,0.31,0.10,0.10,F,229,B
2020-08-19,21:47:46.48,24.9328,122.4295,29.79,4.19,99,44.60,217,0.47,0.30,0.40,F,302,D
2020-08-22,06:50:01.61,24.3198,122.0870,48.24,4.24,99,11.70,84,0.53,0.30,0.30,F,296,C
2020-08-26,22:15:08.60,24.9733,123.1832,139.99,5.58,99,58.60,254,0.34,0.30,0.20,F,274,D
2020-08-28,06:54:22.05,24.7463,122.8665,123.82,4.46,99,33.80,203,0.32,0.20,0.10,F,233,D
2020-08-28,13:03:32.33,22.4383,120.9570,19.86,4.16,99,10.70,61,0.37,0.10,0.10,F,203,B
2020-08-29,23:11:40.12,23.8792,121.7208,49.41,4.16,99,12.40,102,0.30,0.20,0.20,F,256,C
2020-08-30,15:35:20.74,24.7682,122.6098,98.44,4.01,99,52.00,167,0.31,0.20,0.20,F,233,D
2020-08-31,01:21:40.46,23.7553,121.6132,35.54,4.37,99,6.30,102,0.31,0.10,0.10,F,266,C
2020-08-31,04:14:25.70,25.0957,122.3122,157.96,4.51,99,33.40,160,0.33,0.50,0.30,F,251,C
2020-09-01,07:43:26.23,23.4928,122.1168,38.57,4.18,99,62.80,148,0.40,0.30,0.50,F,276,D
2020-09-02,08:44:39.71,22.7595,121.2055,32.23,4.72,99,5.30,62,0.40,0.10,0.10,F,266,B
2020-09-04,19:52:10.73,23.2012,120.8183,6.72,4.23,99,5.50,17,0.35,0.10,0.10,F,268,B
2020-09-10,13:23:42.37,24.9535,121.7730,125.41,4.32,99,5.70,35,0.36,0.60,0.40,F,345,A
2020-09-17,01:37:52.09,23.0490,121.3323,19.11,4.99,99,6.80,101,0.30,0.10,0.10,F,245,C
2020-09-19,05:01:55.30,22.9267,120.8810,5.65,4.25,99,23.60,26,0.39,0.10,0.40,F,244,C
2020-09-20,22:13:09.35,23.9478,122.7413,33.14,4.36,99,47.30,140,0.55,0.40,0.50,F,354,D
2020-09-20,23:54:48.22,22.4342,121.5785,9.44,4.72,99,28.80,146,0.39,0.20,0.20,F,249,C
2020-09-23,04:00:02.01,23.3222,121.4993,32.81,4.90,99,4.90,121,0.34,0.20,0.20,F,280,C
2020-09-23,10:20:24.43,23.2137,121.5307,33.41,4.18,99,14.00,107,0.30,0.20,0.10,F,261,B
2020-09-25,07:06:21.61,23.5960,121.8573,32.46,4.58,99,33.90,139,0.36,0.20,0.30,F,292,C
2020-09-26,19:05:28.63,22.3922,121.3878,19.41,4.37,99,32.20,106,0.44,0.20,0.50,F,220,C
2020-09-27,19:22:15.87,22.3878,121.3490,16.53,4.30,99,33.90,101,0.38,0.20,0.30,F,222,C
2020-09-28,19:05:08.10,22.3922,121.0223,10.97,4.49,99,12.80,66,0.31,0.20,0.10,F,214,C
2020-09-28,20:50:54.71,22.3830,121.0205,11.50,5.37,99,12.30,67,0.38,0.20,0.10,F,244,C
2020-09-28,22:17:33.40,22.3573,121.0022,13.28,4.02,99,10.10,56,0.35,0.20,0.10,F,166,B
2020-09-29,01:14:17.15,22.3747,121.0203,11.67,5.08,99,12.10,67,0.43,0.20,0.10,F,217,C
2020-09-30,04:37:20.33,24.8355,122.1005,105.95,6.02,99,15.90,125,0.34,0.30,0.20,F,297,C
2020-10-03,19:46:24.42,24.2110,120.8320,27.24,4.20,99,13.70,19,0.23,0.10,0.10,F,309,B
2020-10-05,02:05:05.97,23.1998,120.8212,6.57,4.58,99,5.70,17,0.33,0.10,0.10,F,264,B
2020-10-06,08:37:35.32,23.1455,121.1978,10.29,4.11,99,0.90,43,0.35,0.10,0.20,F,206,B
2020-10-06,16:54:05.29,22.5255,121.6863,23.37,4.02,99,27.60,159,0.45,0.30,0.40,F,241,C
2020-10-11,12:39:10.53,23.9217,121.6677,40.26,4.32,99,7.00,92,0.30,0.20,0.10,F,276,B
2020-10-12,15:39:44.40,24.5052,121.8987,10.92,4.87,99,9.60,79,0.33,0.10,0.10,F,254,B
2020-10-15,08:01:31.89,24.7052,122.8688,97.64,4.09,99,29.60,199,0.30,0.20,0.20,F,203,D
2020-10-16,21:06:38.84,23.0817,120.2425,17.42,4.04,99,4.90,85,0.25,0.10,0.10,F,241,B
2020-10-17,01:16:34.97,24.0152,121.6788,39.29,4.44,99,8.00,85,0.34,0.20,0.20,F,264,B
2020-10-17,12:07:55.87,23.2840,120.3762,13.60,4.26,99,13.00,22,0.27,0.10,0.10,F,240,B
2020-10-17,15:03:13.62,23.2762,120.3765,15.80,5.31,99,12.90,21,0.40,0.10,0.20,F,258,B
2020-10-17,15:05:59.63,23.2825,120.3825,15.00,4.70,99,12.40,22,0.26,0.10,0.10,F,265,B
2020-10-19,06:06:26.81,25.4732,122.7905,247.15,5.01,99,74.00,226,0.33,0.60,0.40,F,228,D
2020-10-19,14:03:58.79,24.5283,122.2655,63.63,4.46,99,18.40,106,0.36,0.20,0.20,F,279,C
2020-10-22,19:47:42.24,21.1718,122.1735,162.67,4.99,99,110.20,293,0.52,1.10,0.80,F,196,D
2020-10-23,03:52:16.19,22.7140,121.3385,36.22,4.19,99,14.10,65,0.33,0.10,0.20,F,215,B
2020-10-25,15:28:54.02,23.9795,122.6755,30.76,4.01,99,39.70,172,0.48,0.30,0.20,F,199,C
2020-10-26,01:08:03.92,24.5778,121.8448,63.65,4.72,99,0.30,50,0.25,0.10,0.10,F,261,B
2020-10-30,11:26:44.53,24.8922,122.2443,125.52,4.09,99,28.10,146,0.29,0.30,0.20,F,277,C
2020-10-30,12:09:43.13,24.2523,121.8168,17.86,4.16,99,9.20,80,0.34,0.20,0.10,F,225,B
2020-11-01,01:48:31.28,24.9485,121.7877,126.60,4.07,99,4.60,42,0.39,0.30,0.30,F,270,B
2020-11-02,23:14:21.71,24.1012,122.2687,25.22,4.73,99,5.40,142,0.39,0.20,0.10,F,265,C
2020-11-03,17:59:06.02,21.1862,121.8257,123.50,5.32,99,93.70,284,0.39,0.50,0.30,F,271,D
2020-11-04,13:19:36.86,24.6553,121.9750,61.09,4.14,99,12.80,94,0.29,0.20,0.10,F,264,B
2020-11-05,18:36:12.16,22.5997,121.3718,25.85,5.43,99,27.90,112,0.46,0.10,0.20,F,267,C
2020-11-06,01:40:18.27,23.1147,122.1172,37.10,5.66,99,71.60,175,0.41,0.30,0.50,F,304,D
2020-11-07,12:01:31.68,24.5027,121.9027,11.15,4.36,99,10.10,79,0.37,0.20,0.20,F,253,B
2020-11-08,02:45:00.40,22.6070,121.0062,7.38,4.13,99,4.70,61,0.33,0.10,0.10,F,194,B
2020-11-11,05:40:45.65,21.5800,121.9492,42.90,4.21,53,60.00,282,0.66,1.00,0.90,F,64,D
2020-11-11,21:33:26.98,21.5993,121.8260,33.47,5.33,99,51.10,268,0.50,0.30,0.30,F,209,D
2020-11-11,21:35:34.58,21.5350,121.7748,47.90,5.00,99,55.30,272,0.52,0.40,0.40,F,171,D
2020-11-11,22:48:20.70,21.5572,121.7582,39.02,4.04,78,52.40,271,0.46,0.50,0.50,F,102,D
2020-11-12,02:51:47.12,21.5660,121.8225,41.42,4.30,99,54.20,270,0.61,0.50,0.30,F,173,D
2020-11-12,07:54:51.70,21.5835,121.8500,45.61,4.16,98,53.80,279,0.58,0.40,0.30,F,168,D
2020-11-12,17:21:04.21,21.6203,121.8827,44.36,4.16,99,52.20,242,0.39,0.20,0.10,F,193,D
2020-11-12,19:54:12.07,21.5113,121.8345,22.69,4.47,99,60.10,279,0.59,0.80,0.90,F,105,D
2020-11-13,04:11:52.01,21.5090,121.3565,42.71,4.09,99,59.30,275,0.40,0.30,0.30,F,200,D
2020-11-13,11:15:02.88,21.7082,122.0445,20.61,4.81,99,57.40,266,0.59,0.70,0.70,F,134,D
2020-11-14,23:15:11.56,21.7255,122.0260,28.64,4.45,98,54.80,285,0.46,0.50,0.50,F,111,D
2020-11-15,17:50:12.58,24.8653,122.8218,16.40,4.12,99,47.70,201,0.64,0.20,0.40,F,241,D
2020-11-16,07:19:12.12,21.9822,121.2830,68.24,5.38,99,28.90,181,0.29,0.20,0.20,F,296,C
2020-11-16,16:43:38.14,24.3762,122.7115,78.63,4.13,99,31.30,118,0.28,0.10,0.10,F,346,B
2020-11-16,18:37:46.65,21.6007,121.0288,37.84,4.86,99,37.70,251,0.38,0.40,0.20,F,201,D
2020-11-16,20:14:24.41,21.5125,121.0110,32.44,5.01,99,45.90,257,0.52,0.30,0.20,F,220,D
2020-11-17,13:58:23.57,24.8575,122.7883,5.96,4.65,99,48.20,193,0.64,1.20,1.30,F,245,D
2020-11-18,01:22:56.10,24.5657,122.7178,102.26,4.89,99,30.90,144,0.28,0.20,0.20,F,285,C
2020-11-18,12:10:45.26,23.7845,122.5418,45.66,4.08,99,43.80,139,0.52,0.30,0.50,F,352,D
2020-11-26,15:54:51.60,24.6925,121.9175,78.15,4.40,99,11.00,85,0.27,0.20,0.10,F,332,B
2020-11-28,16:48:05.04,21.2572,122.0623,166.74,4.89,99,96.10,287,0.38,0.50,0.40,F,315,D
2020-11-29,13:42:14.67,24.2020,122.2478,31.77,5.23,99,9.50,76,0.35,0.20,0.10,F,280,B
2020-11-30,01:57:12.13,24.8248,121.5480,85.30,4.35,99,7.00,24,0.24,0.30,0.20,F,239,B
2020-12-02,01:33:26.76,25.5120,122.8810,242.22,4.15,58,82.10,189,0.41,0.80,0.50,F,110,D
2020-12-02,08:46:52.27,22.1822,120.6853,31.30,4.01,89,12.20,143,0.36,0.20,0.20,F,141,C
2020-12-10,05:29:38.58,23.4532,121.5533,38.02,5.43,99,18.40,117,0.31,0.10,0.10,F,295,C
2020-12-10,13:19:58.66,24.7395,122.0035,75.71,6.64,99,20.60,67,0.25,0.20,0.10,F,347,B
2020-12-10,13:24:21.16,24.6873,122.0377,65.93,4.03,26,20.10,218,0.28,0.50,0.30,F,52,C
2020-12-10,13:27:31.17,24.7168,122.0072,73.32,4.79,99,19.20,99,0.31,0.20,0.10,F,276,C
2020-12-10,16:00:43.17,24.7133,122.0030,73.49,4.00,99,18.60,97,0.31,0.20,0.10,F,299,C
2020-12-10,17:31:46.31,24.6663,122.0237,68.16,4.12,99,17.80,105,0.24,0.20,0.20,F,264,B
2020-12-10,18:15:08.56,24.5285,121.9720,62.74,5.75,99,14.00,59,0.26,0.10,0.10,F,358,B
2020-12-13,16:42:12.38,23.4372,121.9053,19.02,4.04,99,47.30,148,0.42,0.30,0.70,F,218,C
2020-12-14,18:45:33.20,24.7215,122.0233,67.80,4.49,99,20.80,104,0.32,0.20,0.20,F,269,C
2020-12-18,18:51:59.68,21.3022,119.7018,79.90,4.82,99,132.50,251,0.52,0.40,0.60,F,253,D
2020-12-19,01:17:04.58,23.9548,121.6393,29.88,4.03,99,3.50,93,0.32,0.20,0.20,F,204,C
2020-12-19,13:42:39.07,21.1720,122.0970,191.92,5.04,99,106.00,289,0.33,0.40,0.30,F,315,D
2020-12-19,18:37:21.14,23.4772,122.3135,33.40,4.34,99,71.30,173,0.43,0.30,0.60,F,281,D
2020-12-23,06:47:08.30,24.5432,121.5568,61.94,4.06,99,3.20,27,0.25,0.20,0.20,F,255,B
2020-12-23,18:16:08.22,22.3558,121.3652,123.35,4.00,84,36.70,137,0.51,0.50,0.30,F,125,D
2020-12-25,20:45:51.23,21.5340,121.0420,27.70,4.22,86,44.90,272,0.36,0.30,0.30,F,114,D
2020-12-26,00:28:46.54,22.6382,120.4098,34.92,4.23,99,9.80,41,0.31,0.10,0.10,F,234,B
2020-12-28,08:46:30.68,25.5468,122.7612,239.25,4.10,99,69.00,245,0.42,1.60,0.80,F,200,D
2020-12-28,23:40:11.10,24.5377,121.9613,62.20,4.41,99,12.70,74,0.29,0.20,0.10,F,265,B
2020-12-29,00:41:37.30,24.8602,122.2252,106.45,4.49,99,28.30,143,0.32,0.30,0.30,F,238,C
2020-12-30,22:30:39.23,22.4415,121.0402,9.40,4.39,99,16.90,80,0.39,0.20,0.20,F,173,C
2020-12-31,17:42:02.98,24.5285,121.7875,65.16,4.51,99,7.70,49,0.26,0.20,0.10,F,267,B
2021-01-01,20:07:14.97,21.5460,121.8735,41.35,4.16,99,58.60,271,0.53,0.40,0.40,F,153,D
2021-01-02,13:26:47.29,24.0878,122.2785,25.62,4.86,99,5.40,148,0.36,0.20,0.10,F,276,C
2021-01-03,02:50:48.09,23.8160,122.5148,25.24,4.24,99,39.40,172,0.37,0.30,0.20,F,236,C
2021-01-04,11:41:22.49,22.1135,119.7420,48.30,4.26,99,69.30,203,0.40,0.30,0.30,F,243,D
2021-01-05,20:09:26.91,23.7898,121.4455,13.62,4.34,99,2.50,39,0.31,0.10,0.10,F,269,B
2021-01-05,20:11:23.10,23.7922,121.4425,14.07,4.34,99,2.20,38,0.31,0.10,0.10,F,238,B
2021-01-05,20:58:07.47,24.5497,122.6192,89.86,4.04,99,40.00,120,0.33,0.20,0.20,F,331,C
2021-01-06,01:49:16.23,24.7500,122.2387,94.53,4.45,99,37.60,160,0.31,0.30,0.20,F,253,C
2021-01-07,00:37:54.63,21.9862,121.3135,64.00,4.08,91,25.70,181,0.42,0.30,0.30,F,141,D
2021-01-07,06:01:30.71,24.4272,121.8905,19.93,4.10,99,11.60,83,0.37,0.20,0.20,F,173,B
2021-01-07,06:40:56.55,24.7215,122.0145,70.48,4.28,99,20.10,108,0.32,0.20,0.20,F,243,C
2021-01-08,09:04:16.04,21.9868,121.5197,12.84,4.18,99,6.80,188,0.37,0.20,0.10,F,184,D
2021-01-08,15:27:02.93,24.4198,121.8960,24.18,4.02,99,12.30,72,0.39,0.20,0.10,F,229,B
2021-01-09,11:35:53.02,24.7330,122.0175,72.00,5.84,99,21.10,100,0.34,0.20,0.20,F,310,C
2021-01-09,14:06:25.74,24.7315,122.0207,69.63,4.07,99,21.30,100,0.33,0.20,0.20,F,350,C
2021-01-10,03:23:29.58,23.7842,121.4432,13.67,4.97,99,3.10,40,0.34,0.10,0.10,F,291,B
2021-01-15,08:52:26.12,24.7333,122.0108,72.20,4.14,99,20.60,111,0.30,0.20,0.20,F,238,B
2021-01-15,14:45:39.96,23.9437,122.6485,27.05,4.14,99,39.10,170,0.44,0.20,0.20,F,227,C
2021-01-16,23:10:59.29,22.5413,121.3513,21.10,5.51,99,18.90,118,0.36,0.20,0.20,F,213,C
2021-01-23,03:45:32.09,22.5318,120.9763,8.95,4.42,99,7.30,64,0.37,0.10,0.10,F,186,B
2021-01-24,08:33:26.79,22.7572,120.4073,31.77,4.18,99,7.40,38,0.31,0.10,0.10,F,246,B
2021-01-25,07:25:38.05,23.4185,123.6348,35.88,5.81,99,133.00,184,0.52,0.40,0.90,F,267,D
2021-01-25,07:27:18.64,23.4693,123.5328,40.65,5.14,99,123.60,263,0.58,0.60,1.30,F,230,D
2021-01-25,09:05:57.84,23.5095,123.4533,16.90,5.19,99,116.10,184,0.45,0.70,1.20,F,239,D
2021-01-25,11:39:23.76,24.8253,122.1935,100.40,5.04,99,28.30,136,0.29,0.20,0.20,F,282,C
2021-01-25,14:14:27.73,21.7863,119.9858,57.53,4.44,99,73.50,222,0.43,0.30,0.50,F,322,D
2021-01-25,14:24:46.31,21.7957,119.9557,55.67,4.52,99,74.40,221,0.40,0.30,0.30,F,315,D
2021-01-25,16:36:47.52,24.0103,122.3857,25.71,4.00,99,14.10,125,0.42,0.20,0.10,F,366,C
2021-01-28,04:16:27.11,25.0885,122.3015,159.74,4.01,99,32.10,108,0.37,0.40,0.20,F,296,C
2021-01-28,07:29:31.83,22.5410,120.9815,9.12,5.16,99,6.40,96,0.40,0.10,0.10,F,210,C
2021-01-28,08:05:04.34,22.5392,120.9740,9.01,4.21,99,6.40,61,0.35,0.10,0.10,F,194,B
2021-01-31,10:12:02.44,22.9923,121.3545,38.70,4.00,99,5.60,114,0.35,0.20,0.10,F,248,C
2021-02-02,02:34:13.97,24.7225,122.5203,107.63,4.31,99,52.00,109,0.29,0.20,0.20,F,327,B
2021-02-04,08:14:02.16,21.4650,121.8725,50.36,5.77,99,66.50,198,0.39,0.30,0.30,F,251,D
2021-02-04,12:06:48.32,23.1612,120.7042,7.33,4.00,99,6.30,28,0.35,0.10,0.10,F,247,B
2021-02-04,14:17:42.76,24.2882,122.6810,53.43,4.17,99,38.20,128,0.39,0.20,0.20,F,350,C
2021-02-06,10:27:23.59,22.5518,120.9745,15.05,4.30,99,5.10,56,0.47,0.20,0.20,F,228,B
2021-02-06,17:36:03.00,24.6632,122.6068,111.27,6.21,99,45.70,102,0.27,0.20,0.20,F,370,B
2021-02-07,17:28:53.43,24.1600,122.6770,46.72,4.44,99,36.80,157,0.43,0.20,0.10,F,261,C
2021-02-07,22:16:55.83,24.3883,121.9660,27.20,4.44,99,16.80,73,0.37,0.20,0.20,F,220,B
2021-02-08,15:34:00.91,24.1718,118.7873,14.48,4.26,99,56.90,101,0.47,0.70,0.80,F,155,D
2021-02-08,16:56:31.43,24.3552,122.3582,70.04,5.58,99,14.90,117,0.29,0.20,0.10,F,307,B
2021-02-08,16:58:02.88,24.3743,122.0247,24.67,5.67,99,11.60,71,0.35,0.10,0.10,F,293,B
2021-02-08,23:35:44.58,23.9210,121.6725,46.79,4.05,99,7.40,94,0.26,0.20,0.20,F,246,B
2021-02-11,10:39:40.36,23.3720,121.3385,42.56,4.49,99,3.40,56,0.35,0.20,0.20,F,272,B
2021-02-12,03:31:33.72,24.9742,122.8810,39.40,4.30,99,57.40,227,0.61,0.50,0.60,F,161,D
2021-02-12,07:46:31.83,24.9815,122.7835,40.06,4.53,96,61.10,194,0.51,0.80,1.20,F,106,D
2021-02-13,23:50:32.06,24.8087,122.0482,97.40,4.19,99,22.60,110,0.30,0.20,0.20,F,246,B
2021-02-14,04:25:04.54,23.1385,121.4743,41.34,4.50,99,10.00,127,0.35,0.20,0.10,F,267,C
2021-02-16,17:23:35.04,24.7242,122.3720,12.11,4.15,99,41.80,131,0.38,0.20,0.20,F,264,C
2021-02-17,12:07:37.73,22.9658,121.2035,7.50,4.23,99,10.00,42,0.32,0.10,0.10,F,224,C
2021-02-17,18:38:48.66,22.2397,121.3843,21.68,5.25,99,28.60,108,0.44,0.10,0.30,F,276,C
2021-02-19,21:42:57.66,22.3970,121.5492,113.88,4.39,99,31.70,206,0.37,0.30,0.20,F,220,D
2021-02-20,17:58:12.55,24.0800,121.5243,21.15,4.06,99,8.20,40,0.30,0.10,0.10,F,253,B
2021-02-22,01:50:49.76,22.6213,121.5595,107.89,5.31,99,10.90,140,0.33,0.20,0.10,F,316,C
2021-02-24,20:09:07.94,24.6913,121.9817,59.48,4.77,99,15.40,96,0.30,0.20,0.20,F,265,B
2021-02-28,19:56:48.73,21.3280,121.9393,173.74,5.12,99,83.10,285,0.40,0.50,0.30,F,263,D
2021-03-02,05:50:30.69,21.9895,120.4332,40.04,4.32,99,32.30,198,0.43,0.70,0.60,F,288,D
2021-03-02,09:23:00.81,21.9077,121.1580,27.63,5.89,99,31.10,201,0.35,0.20,0.30,F,257,D
2021-03-02,15:56:02.96,24.7498,121.9910,81.83,4.02,99,20.10,97,0.31,0.20,0.10,F,349,C
2021-03-04,14:24:57.92,24.7725,122.2623,9.04,5.07,99,37.40,127,0.37,0.10,0.30,F,268,C
2021-03-06,03:02:03.48,24.7078,122.6843,96.95,4.50,99,41.70,98,0.42,0.60,0.70,F,323,B
2021-03-08,01:39:33.31,23.2415,121.3760,20.40,4.03,99,5.90,91,0.28,0.10,0.10,F,220,B
2021-03-08,12:25:05.82,24.7738,122.2683,13.85,4.30,99,37.80,125,0.38,0.20,0.30,F,233,C
2021-03-09,01:07:09.14,21.8768,121.5170,23.94,4.85,99,15.40,244,0.44,0.20,0.20,F,210,D
2021-03-09,01:13:32.20,21.8427,121.4910,18.17,4.43,99,20.00,191,0.37,0.20,0.30,F,235,D
2021-03-12,11:54:59.52,21.9810,120.4937,45.84,4.70,99,26.00,194,0.30,0.10,0.20,F,275,C
2021-03-14,12:25:05.07,22.1168,120.3647,40.68,4.35,99,25.50,187,0.33,0.20,0.20,F,254,D
2021-03-14,12:30:39.85,23.1688,121.4320,26.10,4.06,99,4.50,103,0.29,0.10,0.10,F,248,B
2021-03-16,20:13:13.67,24.3870,121.9173,23.91,4.31,99,15.50,69,0.29,0.10,0.10,F,257,B
2021-03-17,06:27:23.90,25.9402,119.1333,12.95,4.19,16,20.50,74,0.30,0.20,0.30,F,30,C
2021-03-24,17:02:51.30,22.8398,121.2768,18.03,4.23,99,14.90,67,0.32,0.10,0.10,F,241,B
2021-03-25,15:00:41.07,24.6265,123.1333,99.23,4.62,99,21.90,124,0.53,0.80,1.00,F,358,B
2021-03-25,21:30:23.40,22.6213,121.2930,30.91,4.61,99,18.90,84,0.37,0.10,0.10,F,259,B
2021-03-26,22:02:15.05,25.7897,125.2905,194.51,6.53,99,107.40,143,0.50,0.50,0.40,F,283,D
2021-03-28,06:41:18.49,24.5448,122.7520,94.66,5.54,99,26.90,168,0.27,0.20,0.20,F,290,C
2021-03-29,22:06:54.79,24.8067,122.0192,13.72,4.01,99,20.00,129,0.29,0.20,0.30,F,182,B
2021-04-01,19:20:41.19,24.0528,122.7003,41.76,4.17,99,55.30,143,0.44,0.30,0.50,F,316,D
2021-04-02,05:50:56.38,22.4992,121.0730,24.58,4.10,99,15.60,77,0.35,0.20,0.20,F,215,B
2021-04-07,13:19:36.02,23.8470,121.4622,17.38,4.94,99,4.40,35,0.32,0.10,0.10,F,254,B
2021-04-07,16:28:45.29,24.3895,121.9472,28.44,4.37,99,18.20,69,0.46,0.10,0.10,F,266,B
2021-04-08,00:28:21.24,24.6893,122.0262,67.96,4.56,99,19.10,98,0.33,0.20,0.20,F,242,C
2021-04-09,09:10:26.10,24.8310,122.0830,104.68,4.54,99,21.40,152,0.29,0.30,0.20,F,234,C
2021-04-10,04:47:21.92,22.6842,121.3175,22.90,4.56,99,15.60,67,0.31,0.10,0.20,F,221,B
2021-04-11,16:41:42.05,24.7550,122.4297,11.90,4.21,99,48.10,139,0.40,0.30,0.40,F,157,C
2021-04-12,01:08:08.39,24.0058,121.6798,30.17,4.09,99,7.60,104,0.50,0.60,0.40,F,239,B
2021-04-14,16:36:48.36,21.9723,121.5662,17.74,4.08,99,3.70,235,0.44,0.40,0.20,F,129,D
2021-04-14,18:09:36.98,24.8300,122.0245,14.67,4.54,99,19.80,107,0.37,0.10,0.20,F,195,C
2021-04-16,07:28:15.03,23.2968,121.4655,33.70,4.65,99,2.60,130,0.32,0.20,0.20,F,189,C
2021-04-16,16:21:51.16,23.9805,122.0595,29.78,4.71,99,30.40,118,0.31,0.20,0.30,F,280,C
2021-04-17,15:26:03.55,24.5278,122.3420,51.81,4.13,99,24.80,101,0.33,0.20,0.20,F,223,C
2021-04-18,14:11:39.58,23.8712,121.4847,16.30,5.80,99,7.90,66,0.26,0.10,0.10,F,309,B
2021-04-18,14:11:58.55,23.8852,121.4423,13.47,4.58,11,8.10,76,0.24,0.80,0.80,F,17,A
2021-04-18,14:14:37.80,23.8592,121.4800,14.42,6.26,99,6.50,45,0.26,0.10,0.10,F,322,B
2021-04-20,07:59:40.99,23.5855,120.7292,16.88,4.39,99,5.40,21,0.29,0.10,0.10,F,240,B
2021-04-20,20:27:07.03,24.7097,122.4178,8.51,4.24,9,37.30,166,0.26,1.60,2.30,F,17,C
2021-04-21,03:01:47.79,23.8207,121.4438,14.68,4.05,99,1.00,39,0.35,0.10,0.10,F,186,B
2021-04-21,10:55:58.16,24.7797,122.2668,10.31,4.44,99,37.20,115,0.39,0.20,0.30,F,191,C
2021-04-22,17:21:19.35,21.0297,121.8762,167.66,4.31,99,111.80,261,0.43,0.70,0.40,F,221,D
2021-04-26,15:49:04.77,25.4955,122.5230,276.61,4.89,99,75.70,212,0.39,1.80,0.80,F,225,D
2021-04-27,20:27:47.40,23.1622,120.9212,1.01,4.18,99,11.00,26,0.32,0.10,0.10,F,242,C
2021-04-27,21:48:03.19,23.1615,120.9177,1.49,4.13,99,11.30,26,0.39,0.10,0.20,F,246,C
2021-04-27,22:10:51.90,23.1503,120.9188,1.56,4.81,99,11.60,41,0.40,0.10,0.20,F,255,C
